QueryNumber,RankingDoc
49,"[78, 614, 0.5686486588712631]"
49,"[79, 206, 0.5680428618465317]"
49,"[80, 355, 0.5680428618465317]"
49,"[81, 424, 0.5680428618465317]"
49,"[82, 689, 0.5680428618465317]"
49,"[83, 758, 0.5680428618465317]"
49,"[84, 830, 0.5680428618465317]"
49,"[85, 685, 0.5677292898735788]"
49,"[86, 124, 0.5666866542080692]"
49,"[87, 425, 0.5666866542080692]"
49,"[88, 366, 0.5654306316030306]"
49,"[89, 397, 0.5654306316030306]"
49,"[90, 738, 0.5654306316030306]"
49,"[91, 999, 0.5654306316030306]"
49,"[92, 766, 0.5647060917323079]"
49,"[93, 18, 0.5642042303338619]"
49,"[94, 765, 0.5623068881159177]"
49,"[95, 205, 0.5607102297435956]"
49,"[96, 83, 0.5598086224719894]"
49,"[97, 1076, 0.5598086224719894]"
49,"[98, 1137, 0.5598086224719894]"
49,"[99, 1146, 0.5598086224719894]"
49,"[100, 11, 0.5593735848556797]"
49,"[101, 565, 0.5584375645150156]"
49,"[102, 386, 0.5532871730455753]"
49,"[103, 1197, 0.5509109389472491]"
50,"[1, 973, 0.7669238207825607]"
50,"[2, 926, 0.6777352316852187]"
50,"[3, 435, 0.6721175690374994]"
50,"[4, 208, 0.6688997577353991]"
50,"[5, 411, 0.6523251451856628]"
50,"[6, 401, 0.6479476349235163]"
50,"[7, 1201, 0.6424822344929577]"
50,"[8, 322, 0.6275932484992641]"
50,"[9, 553, 0.6223095336938916]"
50,"[10, 949, 0.610810794463503]"
50,"[11, 197, 0.6092168804602986]"
50,"[12, 1156, 0.6061521386944504]"
50,"[13, 538, 0.6036678162378492]"
50,"[14, 570, 0.6035465951354192]"
50,"[15, 541, 0.6034960348165354]"
50,"[16, 126, 0.6032256582541309]"
50,"[17, 305, 0.6010339980687671]"
50,"[18, 243, 0.6004725614328719]"
50,"[19, 856, 0.598167607637698]"
50,"[20, 840, 0.5978331866269655]"
50,"[21, 437, 0.5976372170073877]"
50,"[22, 767, 0.5976372170073877]"
50,"[23, 236, 0.5907126942711616]"
50,"[24, 67, 0.5854185761497904]"
50,"[25, 928, 0.5834741469892956]"
50,"[26, 1135, 0.580791676603631]"
50,"[27, 1173, 0.5793022360668799]"
50,"[28, 858, 0.5784808155150654]"
50,"[29, 1169, 0.576517072664382]"
50,"[30, 969, 0.5761356020986396]"
50,"[31, 622, 0.5755361093540824]"
50,"[32, 441, 0.5753089525211341]"
50,"[33, 860, 0.5752187967224811]"
50,"[34, 1117, 0.5748227643190821]"
50,"[35, 680, 0.5704870635969559]"
50,"[36, 1107, 0.5704870635969559]"
50,"[37, 715, 0.5697525706148795]"
50,"[38, 562, 0.569737195131101]"
50,"[39, 373, 0.5695022814908973]"
50,"[40, 999, 0.5686802339790389]"
50,"[41, 246, 0.5672072367090369]"
50,"[42, 392, 0.5672072367090369]"
50,"[43, 265, 0.5650202861282563]"
50,"[44, 960, 0.5647392319172375]"
50,"[45, 189, 0.5597319517546593]"
50,"[46, 1016, 0.5591120042804962]"
50,"[47, 689, 0.5578381370951951]"
50,"[48, 190, 0.5559060848136331]"
50,"[49, 166, 0.555534029830031]"
50,"[50, 451, 0.5553300150544666]"
51,"[1, 437, 0.5818685993049371]"
51,"[2, 1171, 0.5771880050693562]"
51,"[3, 1185, 0.5761068777568632]"
51,"[4, 568, 0.5735523935616359]"
51,"[5, 1016, 0.5647407799435976]"
51,"[6, 925, 0.5645700615067142]"
51,"[1, 437, 0.5818685993049371]"
51,"[2, 1171, 0.5771880050693562]"
51,"[3, 1185, 0.5761068777568632]"
51,"[4, 568, 0.5735523935616359]"
51,"[5, 1016, 0.5647407799435976]"
51,"[6, 925, 0.5645700615067142]"
51,"[7, 386, 0.5491618159515586]"
51,"[8, 959, 0.5331440254060045]"
51,"[9, 411, 0.5233279565839225]"
51,"[10, 1172, 0.5211439685704566]"
52,"[1, 397, 0.8066779031127193]"
52,"[2, 965, 0.8064287547790762]"
52,"[3, 915, 0.8053828294279505]"
52,"[4, 260, 0.7963125073348296]"
52,"[5, 18, 0.7414230994273215]"
52,"[6, 1096, 0.7346284355900826]"
52,"[7, 1167, 0.7346284355900826]"
52,"[8, 248, 0.7241937481396296]"
52,"[9, 1115, 0.7141255266319709]"
52,"[10, 174, 0.7070950728407236]"
52,"[11, 427, 0.7070950728407236]"
52,"[12, 438, 0.7070950728407236]"
52,"[13, 669, 0.7070950728407236]"
52,"[14, 811, 0.7070950728407236]"
52,"[15, 905, 0.7070950728407236]"
52,"[16, 1099, 0.7070950728407236]"
52,"[17, 1224, 0.7070950728407236]"
52,"[18, 997, 0.7062307845349728]"
52,"[19, 62, 0.7060693036705118]"
52,"[20, 404, 0.7049514289599668]"
52,"[21, 949, 0.7049514289599668]"
52,"[22, 975, 0.7049514289599668]"
52,"[23, 415, 0.7048529430667709]"
52,"[24, 1164, 0.7048529430667709]"
52,"[25, 552, 0.7035010610695108]"
52,"[26, 189, 0.701909466116378]"
52,"[27, 208, 0.701909466116378]"
52,"[28, 705, 0.701909466116378]"
52,"[29, 730, 0.701909466116378]"
52,"[30, 902, 0.701909466116378]"
52,"[31, 944, 0.701909466116378]"
52,"[32, 1179, 0.701909466116378]"
52,"[33, 501, 0.701759985200905]"
52,"[34, 566, 0.701759985200905]"
52,"[35, 694, 0.6996735332183232]"
52,"[36, 495, 0.6966975061961468]"
52,"[37, 564, 0.6966975061961468]"
52,"[38, 1156, 0.6966975061961468]"
52,"[39, 242, 0.693803306094467]"
52,"[40, 541, 0.6921540768881989]"
52,"[41, 1171, 0.6921540768881989]"
52,"[42, 633, 0.6917146227808059]"
52,"[43, 1067, 0.6917146227808059]"
52,"[44, 588, 0.6905380572501185]"
52,"[45, 973, 0.687772206868628]"
52,"[46, 243, 0.6866868146982094]"
52,"[47, 31, 0.6843134822365992]"
52,"[48, 89, 0.6843134822365992]"
52,"[49, 437, 0.6843134822365992]"
52,"[50, 751, 0.6843134822365992]"
52,"[51, 767, 0.6843134822365992]"
52,"[52, 790, 0.6843134822365992]"
52,"[53, 870, 0.6843134822365992]"
52,"[54, 1066, 0.6843134822365992]"
52,"[55, 998, 0.6828801134427867]"
52,"[56, 812, 0.6811016519213317]"
52,"[57, 268, 0.6799122807122949]"
52,"[58, 982, 0.6781404056299966]"
52,"[59, 543, 0.6779511414174069]"
52,"[60, 962, 0.6779511414174069]"
52,"[61, 347, 0.675170546946051]"
52,"[62, 471, 0.6718462298945506]"
52,"[63, 489, 0.6718462298945506]"
52,"[64, 502, 0.6718462298945506]"
52,"[65, 597, 0.6718462298945506]"
52,"[66, 648, 0.6718462298945506]"
52,"[67, 899, 0.6718462298945506]"
52,"[68, 912, 0.6718462298945506]"
52,"[69, 1168, 0.6718462298945506]"
52,"[70, 1181, 0.6718462298945506]"
52,"[71, 150, 0.6713364815565734]"
52,"[72, 722, 0.6713364815565734]"
52,"[73, 914, 0.6713364815565734]"
52,"[74, 351, 0.6711398158581592]"
52,"[75, 542, 0.6711398158581592]"
52,"[76, 959, 0.6709079943186019]"
52,"[77, 144, 0.6655406476893513]"
52,"[78, 969, 0.6654386426208813]"
52,"[79, 63, 0.6622161831289056]"
52,"[80, 218, 0.6620058764929607]"
52,"[81, 852, 0.6620058764929607]"
52,"[82, 901, 0.6608328242517244]"
52,"[83, 1173, 0.6608328242517244]"
52,"[84, 1005, 0.6599274987770494]"
52,"[85, 314, 0.6583010235671688]"
52,"[86, 676, 0.6583010235671688]"
52,"[87, 989, 0.6582234456779624]"
52,"[88, 185, 0.6575796066559628]"
52,"[89, 1135, 0.6575796066559628]"
52,"[90, 487, 0.657370412478857]"
52,"[91, 885, 0.657370412478857]"
52,"[92, 122, 0.6562767805443438]"
52,"[93, 610, 0.6562767805443438]"
52,"[94, 936, 0.6551322340527117]"
52,"[95, 1205, 0.6551322340527117]"
52,"[96, 964, 0.6536027491069725]"
52,"[97, 411, 0.652566620297832]"
52,"[98, 205, 0.6518234624697858]"
52,"[99, 59, 0.6478276275834312]"
52,"[100, 394, 0.6478276275834312]"
52,"[101, 441, 0.6478276275834312]"
52,"[102, 466, 0.6478276275834312]"
52,"[103, 496, 0.6478276275834312]"
52,"[104, 536, 0.6478276275834312]"
52,"[105, 602, 0.6478276275834312]"
52,"[106, 693, 0.6478276275834312]"
52,"[107, 754, 0.6478276275834312]"
52,"[108, 815, 0.6478276275834312]"
52,"[109, 858, 0.6478276275834312]"
52,"[110, 926, 0.6478276275834312]"
52,"[111, 1050, 0.6478276275834312]"
52,"[112, 1106, 0.6478276275834312]"
52,"[113, 1125, 0.6478276275834312]"
52,"[114, 1206, 0.6478276275834312]"
52,"[115, 52, 0.647827627583431]"
52,"[116, 147, 0.647827627583431]"
52,"[117, 269, 0.647827627583431]"
52,"[118, 311, 0.647827627583431]"
52,"[119, 320, 0.647827627583431]"
52,"[120, 436, 0.647827627583431]"
52,"[121, 454, 0.647827627583431]"
52,"[122, 455, 0.647827627583431]"
52,"[123, 497, 0.647827627583431]"
52,"[124, 499, 0.647827627583431]"
52,"[125, 523, 0.647827627583431]"
52,"[126, 538, 0.647827627583431]"
52,"[127, 562, 0.647827627583431]"
52,"[128, 614, 0.647827627583431]"
52,"[129, 684, 0.647827627583431]"
52,"[130, 731, 0.647827627583431]"
52,"[131, 742, 0.647827627583431]"
52,"[132, 785, 0.647827627583431]"
52,"[133, 906, 0.647827627583431]"
52,"[134, 986, 0.647827627583431]"
52,"[135, 1040, 0.647827627583431]"
52,"[136, 1042, 0.647827627583431]"
52,"[137, 1093, 0.647827627583431]"
52,"[138, 1117, 0.647827627583431]"
52,"[139, 1161, 0.647827627583431]"
52,"[140, 1169, 0.647827627583431]"
52,"[141, 1188, 0.647827627583431]"
52,"[142, 1199, 0.647827627583431]"
52,"[143, 1210, 0.647827627583431]"
52,"[144, 55, 0.6443828530059648]"
52,"[145, 358, 0.643824834213939]"
52,"[146, 141, 0.6420377668631287]"
52,"[147, 860, 0.6420377668631287]"
52,"[148, 11, 0.6404990681460606]"
52,"[149, 187, 0.6404990681460606]"
52,"[150, 960, 0.6404990681460606]"
52,"[151, 589, 0.6403834123412644]"
52,"[152, 302, 0.6380315682690612]"
52,"[153, 968, 0.6380315682690612]"
52,"[154, 1165, 0.6380315682690612]"
52,"[155, 988, 0.6356572493737359]"
52,"[156, 469, 0.6347396131809704]"
52,"[157, 798, 0.6347396131809704]"
52,"[158, 987, 0.6347396131809704]"
52,"[159, 246, 0.6335486554946932]"
52,"[160, 366, 0.6335486554946932]"
52,"[161, 392, 0.6335486554946932]"
52,"[162, 680, 0.6335486554946932]"
52,"[163, 738, 0.6335486554946932]"
52,"[164, 755, 0.6335486554946932]"
52,"[165, 999, 0.6335486554946932]"
52,"[166, 1107, 0.6335486554946932]"
52,"[167, 134, 0.6327948168666503]"
52,"[168, 197, 0.6327948168666503]"
52,"[169, 370, 0.6327948168666503]"
52,"[170, 897, 0.6327948168666503]"
52,"[171, 1218, 0.6327948168666503]"
52,"[172, 1016, 0.6307770961290362]"
52,"[173, 1172, 0.6307770961290362]"
52,"[174, 139, 0.6251306803416482]"
52,"[175, 4, 0.6239685739345934]"
52,"[176, 211, 0.6239685739345934]"
52,"[177, 143, 0.6234379025991571]"
52,"[178, 206, 0.6234379025991571]"
52,"[179, 265, 0.6234379025991571]"
52,"[180, 313, 0.6234379025991571]"
52,"[181, 355, 0.6234379025991571]"
52,"[182, 424, 0.6234379025991571]"
52,"[183, 475, 0.6234379025991571]"
52,"[184, 568, 0.6234379025991571]"
52,"[185, 689, 0.6234379025991571]"
52,"[186, 758, 0.6234379025991571]"
52,"[187, 830, 0.6234379025991571]"
52,"[188, 1091, 0.6234379025991571]"
52,"[189, 1159, 0.6234379025991571]"
52,"[190, 1163, 0.6234379025991571]"
52,"[191, 322, 0.6174273448635604]"
52,"[192, 951, 0.6169935545276707]"
52,"[193, 647, 0.6116254120295801]"
52,"[194, 190, 0.6100255453806429]"
52,"[195, 451, 0.6100255453806429]"
52,"[196, 508, 0.6100255453806429]"
52,"[197, 527, 0.6100255453806429]"
52,"[198, 807, 0.6100255453806429]"
52,"[199, 963, 0.6100255453806429]"
52,"[200, 1019, 0.6100255453806429]"
52,"[201, 1136, 0.6100255453806429]"
52,"[202, 961, 0.6026192904104646]"
52,"[203, 137, 0.6013377734099872]"
52,"[204, 401, 0.6013377734099872]"
52,"[205, 553, 0.6013377734099872]"
52,"[206, 867, 0.6013377734099872]"
52,"[207, 904, 0.6013377734099872]"
52,"[208, 140, 0.6007913136889224]"
52,"[209, 794, 0.6007913136889224]"
52,"[210, 749, 0.595981539592992]"
52,"[211, 3, 0.5951410862537878]"
52,"[212, 971, 0.5951410862537878]"
52,"[213, 1170, 0.5951410862537878]"
52,"[214, 1201, 0.5951410862537878]"
52,"[215, 74, 0.5867072063126904]"
52,"[216, 83, 0.5867072063126904]"
52,"[217, 85, 0.5867072063126904]"
52,"[218, 151, 0.5867072063126904]"
52,"[219, 297, 0.5867072063126904]"
52,"[220, 520, 0.5867072063126904]"
52,"[221, 559, 0.5867072063126904]"
52,"[222, 584, 0.5867072063126904]"
52,"[223, 585, 0.5867072063126904]"
52,"[224, 707, 0.5867072063126904]"
52,"[225, 771, 0.5867072063126904]"
52,"[226, 856, 0.5867072063126904]"
52,"[227, 898, 0.5867072063126904]"
52,"[228, 1076, 0.5867072063126904]"
52,"[229, 1137, 0.5867072063126904]"
52,"[230, 1146, 0.5867072063126904]"
52,"[231, 726, 0.5836544588179639]"
52,"[232, 892, 0.578905254065401]"
52,"[233, 956, 0.5770046316533063]"
52,"[234, 69, 0.5756350364568109]"
52,"[235, 104, 0.5756350364568109]"
52,"[236, 281, 0.5756350364568109]"
52,"[237, 292, 0.5756350364568109]"
52,"[238, 293, 0.5756350364568109]"
52,"[239, 377, 0.5756350364568109]"
52,"[240, 416, 0.5756350364568109]"
52,"[241, 503, 0.5756350364568109]"
52,"[242, 556, 0.5756350364568109]"
52,"[243, 659, 0.5756350364568109]"
52,"[244, 670, 0.5756350364568109]"
52,"[245, 759, 0.5756350364568109]"
52,"[246, 849, 0.5756350364568109]"
52,"[247, 1134, 0.5756350364568109]"
52,"[248, 13, 0.5692081006064109]"
52,"[249, 148, 0.5692081006064109]"
52,"[250, 336, 0.5692081006064109]"
52,"[251, 337, 0.5692081006064109]"
52,"[252, 430, 0.5692081006064109]"
52,"[253, 494, 0.5692081006064109]"
52,"[254, 822, 0.5692081006064109]"
52,"[255, 1128, 0.5692081006064109]"
52,"[256, 1162, 0.5692081006064109]"
52,"[257, 1175, 0.5692081006064109]"
52,"[258, 1203, 0.5692081006064109]"
52,"[259, 124, 0.5604735711417033]"
52,"[260, 425, 0.5604735711417033]"
52,"[261, 565, 0.5604735711417033]"
52,"[262, 685, 0.5604735711417033]"
52,"[263, 1083, 0.5604735711417033]"
52,"[264, 1157, 0.5604735711417033]"
52,"[265, 312, 0.5550630460297783]"
52,"[266, 572, 0.5550630460297783]"
52,"[267, 766, 0.5550630460297783]"
52,"[268, 946, 0.5550630460297783]"
52,"[269, 993, 0.5550630460297783]"
52,"[270, 1155, 0.5550630460297783]"
52,"[271, 1197, 0.5550630460297783]"
52,"[272, 386, 0.5513046558019453]"
52,"[273, 658, 0.5513046558019453]"
52,"[274, 690, 0.5513046558019453]"
52,"[275, 748, 0.5513046558019453]"
52,"[276, 765, 0.5513046558019453]"
53,"[1, 1170, 0.774414263641753]"
53,"[2, 1173, 0.7722214331029373]"
53,"[3, 347, 0.6801625852403702]"
53,"[4, 589, 0.6743635114827986]"
53,"[5, 187, 0.6587795224616435]"
53,"[6, 1, 0.6556996551185077]"
53,"[7, 989, 0.6519516864772545]"
53,"[8, 333, 0.6492817465538855]"
53,"[9, 1172, 0.6213879815769113]"
53,"[10, 812, 0.6178791798080229]"
53,"[11, 401, 0.616358162459261]"
53,"[12, 1143, 0.6060376309609584]"
53,"[13, 437, 0.5987409988337711]"
53,"[14, 745, 0.5853269975264417]"
53,"[15, 905, 0.5849968526161683]"
53,"[16, 438, 0.5849968526161683]"
53,"[17, 61, 0.5841222185697373]"
53,"[18, 987, 0.5833735546699675]"
53,"[19, 1169, 0.5778095072771795]"
53,"[20, 860, 0.575216355520128]"
53,"[21, 11, 0.5736612647373929]"
53,"[22, 754, 0.5733266342773774]"
53,"[23, 1071, 0.5731651630449393]"
53,"[24, 469, 0.5708170166986646]"
53,"[25, 988, 0.5661354035856847]"
53,"[26, 680, 0.5651853874847489]"
53,"[27, 475, 0.5635050248824206]"
53,"[28, 1171, 0.5624898759229906]"
53,"[29, 588, 0.5591916138911529]"
53,"[30, 767, 0.556500475037837]"
53,"[31, 188, 0.5559092353451712]"
53,"[32, 451, 0.5526254074741344]"
53,"[33, 710, 0.5510191843446484]"
53,"[34, 553, 0.5502892151150944]"
53,"[35, 55, 0.550051374086351]"
54,"[1, 243, 0.7401798564395117]"
54,"[2, 1163, 0.7344006877622586]"
54,"[3, 63, 0.7218267984411004]"
54,"[4, 964, 0.712714469732453]"
54,"[5, 189, 0.7104915663700209]"
54,"[6, 830, 0.7084820537084069]"
54,"[7, 965, 0.7016562273125047]"
54,"[8, 986, 0.7016562273125047]"
54,"[9, 394, 0.691419013330641]"
54,"[10, 502, 0.6885682619094419]"
54,"[11, 1091, 0.6882396827038478]"
54,"[12, 479, 0.6881970725709416]"
54,"[13, 1171, 0.6851858693329508]"
54,"[14, 499, 0.6763024829684334]"
54,"[15, 144, 0.6754205753024101]"
54,"[16, 819, 0.67268713822147]"
54,"[17, 969, 0.6698480656171781]"
54,"[18, 559, 0.6678983175540668]"
54,"[19, 790, 0.6610580085950352]"
54,"[20, 508, 0.6600142365025887]"
54,"[21, 669, 0.6528308725546952]"
54,"[22, 163, 0.6512733311284208]"
54,"[23, 694, 0.6500725155580751]"
54,"[24, 437, 0.6500173463699449]"
54,"[25, 915, 0.6492449572018639]"
54,"[26, 1164, 0.6492449572018639]"
54,"[27, 1147, 0.6488478676145845]"
54,"[28, 62, 0.6470475407809764]"
54,"[29, 372, 0.6448035615654826]"
54,"[30, 875, 0.6429366369517806]"
54,"[31, 988, 0.6413851943630887]"
54,"[32, 870, 0.6406571746843266]"
54,"[33, 89, 0.6404408228190102]"
54,"[34, 673, 0.6383693265110635]"
54,"[35, 885, 0.6376590999129734]"
54,"[36, 722, 0.6304895503198356]"
54,"[37, 982, 0.627577811564486]"
54,"[38, 1237, 0.6275681132595818]"
54,"[39, 107, 0.6261774463267328]"
54,"[40, 183, 0.6261774463267328]"
54,"[41, 415, 0.625926336959574]"
54,"[42, 804, 0.6257294513900524]"
54,"[43, 552, 0.6236396490563882]"
54,"[44, 934, 0.623474847135931]"
54,"[45, 432, 0.6210780919278813]"
54,"[46, 606, 0.6206373138977626]"
54,"[47, 208, 0.619831511542638]"
54,"[48, 730, 0.619831511542638]"
54,"[49, 944, 0.619831511542638]"
54,"[50, 1188, 0.6185387158269291]"
54,"[51, 1199, 0.6185387158269291]"
54,"[52, 471, 0.616287690421424]"
54,"[53, 358, 0.6161209735327681]"
54,"[54, 751, 0.6160725712092372]"
54,"[55, 1173, 0.6150518212632933]"
54,"[56, 860, 0.6139939228467977]"
54,"[57, 803, 0.6126339734174964]"
54,"[58, 684, 0.612366624815967]"
54,"[59, 845, 0.6119628587975859]"
54,"[60, 631, 0.6115954611208549]"
54,"[61, 1169, 0.6106707546320574]"
54,"[62, 246, 0.609811628223334]"
54,"[63, 489, 0.6092002662089825]"
54,"[64, 597, 0.6092002662089825]"
54,"[65, 648, 0.6092002662089825]"
54,"[66, 392, 0.609039301361274]"
54,"[67, 135, 0.6074874048403245]"
54,"[68, 166, 0.6074874048403245]"
54,"[69, 182, 0.6074874048403245]"
54,"[70, 446, 0.6074874048403245]"
54,"[71, 607, 0.6074874048403245]"
54,"[72, 886, 0.6074874048403245]"
54,"[73, 811, 0.6071613516782655]"
54,"[74, 905, 0.6071613516782655]"
54,"[75, 1099, 0.6071613516782655]"
54,"[76, 333, 0.606929366649514]"
54,"[77, 192, 0.6067391963563836]"
54,"[78, 541, 0.6050536412150688]"
54,"[79, 1005, 0.6049854661512765]"
54,"[80, 268, 0.6045899401865874]"
54,"[81, 211, 0.6042849156317405]"
54,"[82, 989, 0.603780217572177]"
54,"[83, 359, 0.6025568014540753]"
54,"[84, 424, 0.6003475505124944]"
54,"[85, 184, 0.5978168227478345]"
54,"[86, 1161, 0.5947511277531944]"
54,"[87, 914, 0.5937578844411604]"
54,"[88, 501, 0.5932086426415538]"
54,"[89, 987, 0.5920271035778086]"
54,"[90, 904, 0.5908813935488595]"
54,"[91, 55, 0.5907587659385745]"
54,"[92, 305, 0.5905300494810829]"
54,"[93, 155, 0.5868533711712798]"
54,"[94, 237, 0.5868533711712798]"
54,"[95, 382, 0.5868328647334713]"
54,"[96, 585, 0.5826972906872439]"
54,"[97, 1076, 0.5826972906872439]"
54,"[98, 731, 0.580567316321974]"
54,"[99, 1093, 0.580567316321974]"
54,"[100, 496, 0.5792429297555239]"
54,"[101, 1135, 0.5765058172784343]"
54,"[102, 497, 0.5760458036858203]"
54,"[103, 12, 0.5757339917929001]"
54,"[104, 519, 0.5757339917929001]"
54,"[105, 1067, 0.5755501242455628]"
54,"[106, 24, 0.5738479017918491]"
54,"[107, 901, 0.5726945632255904]"
54,"[108, 550, 0.5716167194579024]"
54,"[109, 254, 0.5675591793597353]"
54,"[110, 788, 0.5675591793597353]"
54,"[111, 1003, 0.5675591793597353]"
54,"[112, 1024, 0.5675591793597353]"
54,"[113, 1115, 0.5669664367282813]"
54,"[114, 297, 0.5656807518340311]"
54,"[115, 1083, 0.565057135400649]"
54,"[116, 614, 0.564290621522201]"
54,"[117, 993, 0.5636569594321776]"
54,"[118, 265, 0.5633387918923024]"
54,"[119, 568, 0.5633387918923024]"
54,"[120, 738, 0.5608663802253193]"
54,"[121, 755, 0.5608663802253193]"
54,"[122, 536, 0.5606367512863533]"
54,"[123, 320, 0.5599822618016448]"
54,"[124, 623, 0.5597913999131487]"
54,"[125, 968, 0.5578078758190462]"
54,"[126, 205, 0.556711165187372]"
54,"[127, 898, 0.5551668232168845]"
54,"[128, 248, 0.5547918466649217]"
54,"[129, 11, 0.553973657790532]"
54,"[130, 141, 0.5528103153779338]"
54,"[131, 703, 0.5515506691757054]"
55,"[1, 860, 0.6358649292684]"
55,"[2, 508, 0.613298459271475]"
55,"[3, 936, 0.5899408046135881]"
55,"[4, 1202, 0.5765045357503232]"
55,"[5, 745, 0.5747782995510854]"
55,"[6, 694, 0.5733100701082778]"
55,"[7, 431, 0.572784548463893]"
55,"[8, 1143, 0.5722581370432822]"
55,"[9, 922, 0.5697673420687652]"
55,"[10, 1173, 0.5666172200355871]"
55,"[11, 1177, 0.5648970668945212]"
55,"[12, 89, 0.5648157155442272]"
55,"[13, 243, 0.5637567296994651]"
55,"[14, 1171, 0.5538234508570549]"
55,"[15, 150, 0.5524575323399714]"
55,"[16, 901, 0.5523349487411744]"
55,"[17, 163, 0.5518186968804882]"
55,"[18, 63, 0.5508977069419492]"
56,"[1, 987, 0.7108936040504292]"
56,"[2, 347, 0.7021875033975916]"
56,"[3, 903, 0.7012942107259433]"
56,"[4, 1102, 0.6960035248469862]"
56,"[5, 432, 0.659452858168609]"
56,"[6, 1143, 0.6578110456691754]"
56,"[7, 437, 0.6552258947335777]"
56,"[8, 745, 0.6445615388917324]"
56,"[9, 905, 0.6431021813227489]"
56,"[10, 860, 0.6354829408550002]"
56,"[11, 890, 0.632546646485766]"
56,"[12, 1071, 0.63022166208302]"
56,"[13, 988, 0.626041454150617]"
56,"[14, 1171, 0.6258125138410512]"
56,"[15, 1170, 0.6256745712156488]"
56,"[16, 475, 0.6240808882974382]"
56,"[17, 333, 0.6176620467840758]"
56,"[18, 187, 0.6139203810812061]"
56,"[19, 904, 0.605037460141827]"
56,"[20, 1042, 0.6038094204299506]"
56,"[21, 499, 0.6038094204299506]"
